,predVal0,dPredVel0,v0*2,d(v0*2)
0,8.658008658008647e-06,9.291772324133037e-09,0.0001020408163265306,1.5748646397334442e-09
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
