,predVal0,dPredVel0,v0*2,d(v0*2)
0,0.00019607843137254904,2.6328854328013926e-08,6.622516556291391e-05,6.63348098767598e-10
1,-2.5062656641604004e-05,2.7072536236079744e-08,6.5359477124183e-05,6.461190140544235e-10
2,-2.3894862604540015e-05,1.302087881825303e-08,6.622516556291391e-05,6.63348098767598e-10
