,predVal0,dPredVel0,v0*2,d(v0*2)
0,0.0001571428571428572,4.0436978494294335e-08,5.617977528089888e-05,4.773702815301098e-10
1,6.666666666666666e-05,8.930694227366428e-09,7.142857142857143e-05,7.716836734693879e-10
2,0.0,0.0,0.0,0.0
