,predVal0,dPredVel0,v0*2,d(v0*2)
0,-3.9339103068450026e-05,9.0645936453485e-09,5.882352941176471e-05,5.233564013840831e-10
1,0.00013736263736263736,1.1224343187319649e-08,4.545454545454546e-05,3.1250000000000006e-10
2,0.0,0.0,0.0,0.0
