,predVal0,dPredVel0,v0*2,d(v0*2)
0,7.951829380400808e-05,3.153464860776297e-09,0.00012987012987012987,2.5510204081632654e-09
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
