,predVal0,dPredVel0,v0*2,d(v0*2)
0,0.000160464702216683,2.9333577853062304e-05,0.00015576323987538941,1.065993909040583e-05
1,0.00015114709851551955,2.6758290194157946e-05,0.00015313935681470137,1.0398432555974869e-05
2,0.00015433391686252374,2.8009259681998417e-05,0.00015174506828528073,1.0260919066498736e-05
3,0.0001524521356200437,2.7374585544049265e-05,0.0001545595054095827,1.0539527775907464e-05
4,0.00013185320202864062,2.3434977649482776e-05,0.00015698587127158556,1.0783010553363386e-05
