,predVal0,dPredVel0,v0*2,d(v0*2)
0,9.049773755656106e-05,5.183806432451773e-08,0.00015873015873015873,3.810783572688335e-09
1,-2.5107604017216644e-05,7.939550928861214e-09,0.00014925373134328358,3.3693472933838266e-09
2,0.0,0.0,0.0,0.0
