,predVal0,dPredVel0,v0*2,d(v0*2)
0,-0.00021784486990672556,0.00017066207866643434,0.00036363636363636367,4.3637615809732515e-05
1,-0.00018100043878894253,0.00014546621821831404,0.0004,5.2000000000000004e-05
2,-0.00017364657814096014,0.00013536212583966433,0.00036363636363636367,4.3637615809732515e-05
3,-0.00047892720306513413,0.0002929554666598136,0.00029850746268656717,3.061645319953278e-05
4,9.195402298850573e-05,0.0003351447335201421,0.0003076923076923077,3.230140606853534e-05
