,predVal0,dPredVel0,v0*2,d(v0*2)
0,0.00010606060606060605,3.70654477259274e-08,9.259259259259259e-05,1.2967249657064471e-09
1,0.0004333333333333333,7.563694967318682e-08,9.708737864077669e-05,1.4256763125648032e-09
2,0.00032051282051282057,5.259177892670477e-08,8.849557522123894e-05,1.1845093586028664e-09
